system:index,aClass,dClass,eClass,finalCla_1,finalClass,include,lat,lon,pointID,random,sysID,v1_2_Class,.geo
000000000000000000f8,0,0,0,0,1,1,8.766945814,76.3910596,,0.537071969,1_1_476,0,"{""type"":""Point"",""coordinates"":[76.3910584834007,8.76694494005782]}"
000000000000000000f9,0,0,0,0,1,1,-33.76379103,136.8791189,,0.53990669,1_1_775,0,"{""type"":""Point"",""coordinates"":[136.8791210014783,-33.763791461868934]}"
000000000000000000fa,0,0,0,0,1,1,57.45114231,-170.1291115,,0.54,1_2_19,0,"{""type"":""Point"",""coordinates"":[-170.12911254446394,57.451142695516715]}"
000000000000000000fc,0,0,0,0,1,1,-13.12499841,129.6881051,,0.541041803,1_1_328,0,"{""type"":""Point"",""coordinates"":[129.68810709662827,-13.12499830453156]}"
000000000000000000fe,0,0,0,0,1,1,9.33288354,80.84670338,,0.542581279,1_1_472,0,"{""type"":""Point"",""coordinates"":[80.84670373353016,9.332885127559061]}"
00000000000000000100,0,0,0,0,1,1,-7.86536246,138.8419368,,0.545555982,1_1_725,0,"{""type"":""Point"",""coordinates"":[138.84193702138623,-7.86536375716265]}"
00000000000000000101,0,0,0,0,1,1,-36.10390323,150.174185,,0.548258384,1_1_796,0,"{""type"":""Point"",""coordinates"":[150.17418496108724,-36.10390539921207]}"
00000000000000000102,0,0,0,0,1,1,43.46886411,-8.34702149,,0.5519779,1_1_34,0,"{""type"":""Point"",""coordinates"":[-8.347022475652714,43.468864377055965]}"
00000000000000000104,0,0,0,0,1,1,-35.37177628,-55.09085699,,0.553785273,1_1_1060,0,"{""type"":""Point"",""coordinates"":[-55.09085578500779,-35.3717745154489]}"
00000000000000000106,0,0,0,0,1,1,-20.81008562,-70.24543573,,0.554601945,1_1_1016,0,"{""type"":""Point"",""coordinates"":[-70.24543622952051,-20.810085065204447]}"
00000000000000000107,0,0,0,0,1,1,-42.15405573,-64.19528144,,0.557483397,1_1_1118,0,"{""type"":""Point"",""coordinates"":[-64.19528332919461,-42.154053840436916]}"
00000000000000000108,0,0,0,0,1,1,19.73537446,85.63023223,,0.558378793,1_1_465,0,"{""type"":""Point"",""coordinates"":[85.63023114322053,19.73537482480819]}"
00000000000000000109,0,0,0,0,1,1,-36.18025913,-57.48486721,,0.560798913,1_1_1064,0,"{""type"":""Point"",""coordinates"":[-57.48486687678393,-36.180258586550224]}"
0000000000000000010a,0,0,0,0,1,1,4.34274217,6.358399614,,0.561190429,1_1_96,0,"{""type"":""Point"",""coordinates"":[6.35840163794851,4.342740811456208]}"
0000000000000000010b,0,0,0,0,1,1,23.44541746,90.36884533,,0.561346917,1_1_445,2,"{""type"":""Point"",""coordinates"":[90.36884648710061,23.445418246892014]}"
0000000000000000010c,0,0,0,0,1,1,55.32213421,-82.04929759,,0.561534022,1_1_651,0,"{""type"":""Point"",""coordinates"":[-82.04929653303817,55.32213597934687]}"
0000000000000000010d,0,0,0,0,1,1,34.44977962,10.7556538,,0.56348617,1_1_111,0,"{""type"":""Point"",""coordinates"":[10.755654959783092,34.44977956793105]}"
0000000000000000010e,0,0,0,0,1,1,-3.944215372,55.78819869,,0.563715525,1_1_250,0,"{""type"":""Point"",""coordinates"":[55.78819676235199,-3.9442175730065907]}"
00000000000000000110,0,0,0,0,1,1,-15.88282632,44.68052938,,0.565064034,1_1_191,0,"{""type"":""Point"",""coordinates"":[44.68053144720776,-15.882827451258342]}"
00000000000000000112,0,0,0,0,1,1,51.42793837,141.5952741,,0.567804025,1_1_717,0,"{""type"":""Point"",""coordinates"":[141.59527585335218,51.42793614285679]}"
00000000000000000113,0,0,0,0,1,1,-39.05936049,-59.4656515,,0.568085917,1_1_1062,0,"{""type"":""Point"",""coordinates"":[-59.465653073937226,-39.059361904627565]}"
00000000000000000114,0,0,0,0,1,1,-43.38025608,147.1064374,,0.568365568,1_1_1088,0,"{""type"":""Point"",""coordinates"":[147.10643937294387,-43.38025758002294]}"
00000000000000000116,0,0,0,0,1,1,30.2860874,122.1197979,,0.57,1_2_140,0,"{""type"":""Point"",""coordinates"":[122.11979973344408,30.286089500174914]}"
00000000000000000117,0,0,0,0,1,1,37.76905457,125.4211066,,0.57,1_2_161,0,"{""type"":""Point"",""coordinates"":[125.42110857566591,37.76905412829719]}"
00000000000000000118,0,0,0,0,1,1,37.32887918,-6.932174029,,0.570005384,1_1_29,0,"{""type"":""Point"",""coordinates"":[-6.932172006899606,37.328878426907345]}"
0000000000000000011b,0,0,0,0,1,1,35.3660603,11.42938936,,0.571653784,1_1_112,0,"{""type"":""Point"",""coordinates"":[11.429389456150338,35.36606240699944]}"
0000000000000000011c,0,0,0,0,1,1,12.90817835,74.76061737,,0.571668953,1_1_477,0,"{""type"":""Point"",""coordinates"":[74.76061939691557,12.908178974908807]}"
0000000000000000011e,0,0,0,0,1,1,-50.42304786,-74.99303198,,0.573776283,1_1_1106,0,"{""type"":""Point"",""coordinates"":[-74.99303220292224,-50.423046506755384]}"
00000000000000000121,0,0,0,0,1,1,28.17953808,-82.64218567,,0.576001014,1_1_857,0,"{""type"":""Point"",""coordinates"":[-82.64218752730645,28.17953881691022]}"
00000000000000000122,0,0,0,0,1,1,8.587282758,-59.39378717,,0.576210383,1_1_940,0,"{""type"":""Point"",""coordinates"":[-59.393785742258835,8.587283299513429]}"
00000000000000000124,0,0,0,0,1,1,24.26737504,-75.36134034,,0.58,1_2_135,0,"{""type"":""Point"",""coordinates"":[-75.3613405726337,24.2673732622758]}"
00000000000000000125,0,0,0,0,1,1,51.70192453,-8.450326849,,0.58,1_2_163,0,"{""type"":""Point"",""coordinates"":[-8.450326469757892,51.70192560708576]}"
00000000000000000128,0,0,0,0,1,1,35.44690958,10.96675789,,0.580383163,1_1_114,0,"{""type"":""Point"",""coordinates"":[10.966757721855327,35.44691036819946]}"
00000000000000000129,0,0,0,0,1,1,30.10642435,-85.33713151,,0.581795618,1_1_851,0,"{""type"":""Point"",""coordinates"":[-85.33712997187648,30.106423400529472]}"
0000000000000000012b,0,0,0,0,1,1,31.17991111,32.19843859,,0.583558273,1_1_134,0,"{""type"":""Point"",""coordinates"":[32.19843741435992,31.179911847237083]}"
0000000000000000012c,0,0,0,0,1,1,57.94970729,-93.19289861,,0.584947023,1_1_660,0,"{""type"":""Point"",""coordinates"":[-93.19289774357212,57.949705866100395]}"
0000000000000000012f,0,0,0,0,1,1,26.47273905,-113.0187177,,0.586447536,1_1_827,0,"{""type"":""Point"",""coordinates"":[-113.01871651504734,26.47273762488485]}"
00000000000000000130,0,0,0,0,1,1,49.72113935,-1.906100047,,0.59,1_2_164,0,"{""type"":""Point"",""coordinates"":[-1.9061007136091355,49.72113940993246]}"
00000000000000000131,0,0,0,0,1,1,23.66999538,68.69698834,,0.591807979,1_1_450,0,"{""type"":""Point"",""coordinates"":[68.69698663410512,23.66999641234776]}"
00000000000000000132,0,0,0,0,1,1,-11.42718254,133.9955259,,0.592034605,1_1_351,0,"{""type"":""Point"",""coordinates"":[133.99552736864013,-11.42718220112888]}"
00000000000000000133,0,0,0,0,1,1,14.82159079,42.57398095,,0.593313752,1_1_155,0,"{""type"":""Point"",""coordinates"":[42.57398076394308,14.82159261424559]}"
00000000000000000134,0,0,0,0,1,1,0.893211502,-80.04156384,,0.59336623,1_1_1006,0,"{""type"":""Point"",""coordinates"":[-80.04156398821891,0.8932114502178508]}"
00000000000000000136,0,0,0,0,1,1,23.19838076,121.419112,,0.596753338,1_1_420,0,"{""type"":""Point"",""coordinates"":[121.41910997120875,23.19837958943006]}"
00000000000000000137,0,0,0,0,1,1,-17.83666115,43.69238347,,0.597239471,1_1_225,0,"{""type"":""Point"",""coordinates"":[43.69238127646099,-17.836662841644614]}"
00000000000000000138,0,0,0,0,1,1,-53.22579243,-70.41611474,,0.599607106,1_1_1108,0,"{""type"":""Point"",""coordinates"":[-70.41611278144221,-53.22579217839352]}"
0000000000000000013a,0,0,0,0,1,1,45.42270074,11.96388785,,0.6,1_2_93,0,"{""type"":""Point"",""coordinates"":[11.963888522123735,45.42269976744224]}"
0000000000000000013b,0,0,0,0,1,1,-0.988758107,103.0081413,,0.600419363,1_1_368,0,"{""type"":""Point"",""coordinates"":[103.00814166848663,-0.9887566084900358]}"
0000000000000000013f,0,0,0,0,1,1,0.210492789,9.965135455,,0.60336934,1_1_98,0,"{""type"":""Point"",""coordinates"":[9.9651366068261,0.2104918652279127]}"
00000000000000000144,0,0,0,0,1,1,-3.427684088,132.7468677,,0.611368945,1_1_355,0,"{""type"":""Point"",""coordinates"":[132.74686759614895,-3.4276842251775266]}"
00000000000000000145,0,0,0,0,1,1,6.440308345,-11.10934007,,0.611724876,1_1_67,0,"{""type"":""Point"",""coordinates"":[-11.109341937140313,6.440306406098204]}"
00000000000000000146,0,0,0,0,1,1,-20.76966143,-40.48874214,,0.613162542,1_1_4,0,"{""type"":""Point"",""coordinates"":[-40.4887401246128,-20.76966331415496]}"
00000000000000000148,0,0,0,0,1,1,19.85664702,-90.38117269,,0.615229823,1_1_837,0,"{""type"":""Point"",""coordinates"":[-90.38117144241235,19.856648996158754]}"
0000000000000000014a,0,0,0,0,1,1,0.143118245,9.32284093,,0.619351543,1_1_97,0,"{""type"":""Point"",""coordinates"":[9.32283877288565,0.14311930741139894]}"
0000000000000000014b,0,0,0,0,1,1,42.84453499,-9.267793752,,0.619370819,1_1_33,0,"{""type"":""Point"",""coordinates"":[-9.267795629481913,42.8445367203609]}"
0000000000000000014d,0,0,0,0,1,1,57.94072324,-153.5282452,,0.62,1_2_167,0,"{""type"":""Point"",""coordinates"":[-153.5282449687713,57.94072523657876]}"
0000000000000000014e,0,0,0,0,1,1,-46.2683397,49.76050228,,0.621087957,1_1_1097,0,"{""type"":""Point"",""coordinates"":[49.760504354032285,-46.26834152762193]}"
0000000000000000014f,0,0,0,0,1,1,-23.34782628,43.59356879,,0.626953949,1_1_235,0,"{""type"":""Point"",""coordinates"":[43.593567597116625,-23.3478263612363]}"
00000000000000000150,0,0,0,0,1,1,29.84142134,-85.5482356,,0.627195871,1_1_854,0,"{""type"":""Point"",""coordinates"":[-85.54823719304977,29.841423484024233]}"
00000000000000000151,0,0,0,0,1,1,-38.37663998,141.2853553,,0.628667374,1_1_1095,0,"{""type"":""Point"",""coordinates"":[141.28535495283452,-38.376637860536576]}"
00000000000000000152,0,0,0,0,1,1,-11.26099331,131.7901619,,0.629547796,1_1_345,0,"{""type"":""Point"",""coordinates"":[131.7901630060311,-11.260991504866954]}"
00000000000000000153,0,0,0,0,1,1,1.212113426,109.5927923,,0.631326869,1_1_410,0,"{""type"":""Point"",""coordinates"":[109.59279363478593,1.2121129802571395]}"
00000000000000000154,0,0,0,0,1,1,13.30792954,121.3292814,,0.631420935,1_1_415,0,"{""type"":""Point"",""coordinates"":[121.3292813804871,13.307928466148123]}"
00000000000000000155,0,0,0,0,1,1,-34.51388519,-57.65105463,,0.631735451,1_1_1070,0,"{""type"":""Point"",""coordinates"":[-57.651053113944805,-34.51388360467541]}"
00000000000000000156,0,0,0,0,1,1,-1.743343839,106.4037721,,0.632692689,1_1_367,0,"{""type"":""Point"",""coordinates"":[106.403773875292,-1.743343525158361]}"
00000000000000000157,0,0,0,0,1,1,-13.78975172,135.9044459,,0.633583601,1_1_753,0,"{""type"":""Point"",""coordinates"":[135.90444623411506,-13.789752171377167]}"
00000000000000000158,0,0,0,0,1,1,2.847047232,9.879795504,,0.635254892,1_1_84,0,"{""type"":""Point"",""coordinates"":[9.8797938717642,2.8470468406041243]}"
00000000000000000159,0,0,0,0,1,1,22.72227366,-79.67774525,,0.636488395,1_1_863,0,"{""type"":""Point"",""coordinates"":[-79.67774593326826,22.722272451751536]}"
0000000000000000015a,0,0,0,0,1,1,11.28671927,43.40043011,,0.637073993,1_1_168,0,"{""type"":""Point"",""coordinates"":[43.400430553188734,11.286720517945337]}"
0000000000000000015b,0,0,0,0,1,1,-21.13347822,34.98321685,,0.637951476,1_1_214,0,"{""type"":""Point"",""coordinates"":[34.983217367853726,-21.13347691000456]}"
0000000000000000015c,0,0,0,0,1,1,-26.19548481,113.8238572,,0.638397996,1_1_279,0,"{""type"":""Point"",""coordinates"":[113.8238562603586,-26.19548409868474]}"
0000000000000000015d,0,0,0,0,1,1,-56.00607822,-67.10582383,,0.640338791,1_1_1101,0,"{""type"":""Point"",""coordinates"":[-67.10582330969875,-56.00607735802545]}"
0000000000000000015f,0,0,0,0,1,1,55.98239594,-6.968107538,,0.645215173,1_1_619,0,"{""type"":""Point"",""coordinates"":[-6.968107902289325,55.982395072330604]}"
00000000000000000162,0,0,0,0,1,1,-15.76155286,46.24359886,,0.65,1_2_122,0,"{""type"":""Point"",""coordinates"":[46.24359797587636,-15.761553279907769]}"
00000000000000000163,0,0,0,0,1,1,52.49244108,-4.057565138,,0.65,1_2_171,0,"{""type"":""Point"",""coordinates"":[-4.05756346268413,52.4924395009417]}"
00000000000000000164,0,0,0,0,1,1,-13.94695599,143.5086847,,0.650211814,1_1_741,0,"{""type"":""Point"",""coordinates"":[143.5086850335879,-13.9469577790164]}"
00000000000000000165,0,0,0,0,1,1,4.437065274,-7.412772702,,0.651901839,1_1_73,0,"{""type"":""Point"",""coordinates"":[-7.41277391844,4.437064176039749]}"
00000000000000000166,0,0,0,0,1,1,53.06287128,7.279172774,,0.652161905,1_1_584,0,"{""type"":""Point"",""coordinates"":[7.279174791777709,53.06287000320378]}"
00000000000000000167,0,0,0,0,1,1,-7.200608256,138.1053192,,0.652278594,1_1_724,0,"{""type"":""Point"",""coordinates"":[138.1053202819633,-7.200609890317045]}"
00000000000000000168,0,0,0,0,1,1,3.359087839,-50.90470689,,0.652543008,1_1_925,0,"{""type"":""Point"",""coordinates"":[-50.904705225245436,3.3590898736723687]}"
00000000000000000169,0,0,0,0,1,1,-48.55904366,-74.40463457,,0.65434351,1_1_1105,0,"{""type"":""Point"",""coordinates"":[-74.40463598251583,-48.55904416619183]}"
0000000000000000016a,0,0,0,0,1,1,27.7752962,-12.8924959,,0.655221464,1_1_23,0,"{""type"":""Point"",""coordinates"":[-12.892496316503838,27.775294551809033]}"
0000000000000000016d,0,0,0,0,1,1,34.98427631,10.98023172,,0.658017904,1_1_113,0,"{""type"":""Point"",""coordinates"":[10.980233125238842,34.984274174803396]}"
00000000000000000170,0,0,0,0,1,1,-16.57902066,39.73530467,,0.661182972,1_1_192,0,"{""type"":""Point"",""coordinates"":[39.73530365601628,-16.579022439631792]}"
00000000000000000171,0,0,0,0,1,1,-16.5520703,141.7569699,,0.662137243,1_1_740,0,"{""type"":""Point"",""coordinates"":[141.75697177575222,-16.552071632864763]}"
00000000000000000172,0,0,0,0,1,1,-15.43816025,-38.75948523,,0.662960071,1_1_12,0,"{""type"":""Point"",""coordinates"":[-38.75948735878333,-15.438161435107666]}"
00000000000000000173,0,0,0,0,1,1,-24.03503747,113.6756352,,0.664275698,1_1_293,0,"{""type"":""Point"",""coordinates"":[113.67563574134205,-24.03503626098706]}"
00000000000000000174,0,0,0,0,1,1,-0.48570245,-49.90757783,,0.666119649,1_1_1029,0,"{""type"":""Point"",""coordinates"":[-49.90757888407809,-0.48570312314553893]}"
00000000000000000175,0,0,0,0,1,1,-17.43691085,37.0852746,,0.667839401,1_1_193,0,"{""type"":""Point"",""coordinates"":[37.08527327725655,-17.436908891304242]}"
00000000000000000176,0,0,0,0,1,1,55.22332042,-83.75609662,,0.667893411,1_1_640,0,"{""type"":""Point"",""coordinates"":[-83.75609772506355,55.22332230000251]}"
00000000000000000177,0,0,0,0,1,1,48.31976751,-122.3522134,,0.67,1_2_146,0,"{""type"":""Point"",""coordinates"":[-122.35221253945075,48.31976880366392]}"
00000000000000000178,0,0,0,0,1,1,52.58227351,-9.451949282,,0.67,1_2_136,0,"{""type"":""Point"",""coordinates"":[-9.45194758478712,52.58227255076442]}"
0000000000000000017a,0,0,0,0,1,1,12.40961337,-70.89671341,,0.674873942,1_1_989,0,"{""type"":""Point"",""coordinates"":[-70.8967146929826,12.409611345224077]}"
0000000000000000017b,0,0,0,0,1,1,-5.125499963,-36.59903699,,0.675125668,1_1_14,0,"{""type"":""Point"",""coordinates"":[-36.59903506198459,-5.125500328580204]}"
0000000000000000017c,0,0,0,0,1,1,21.89133113,88.90009895,,0.676018184,1_1_458,0,"{""type"":""Point"",""coordinates"":[88.90009886391451,21.891332347745056]}"
0000000000000000017d,0,0,0,0,1,1,30.32651249,122.1647137,,0.676200145,1_1_428,0,"{""type"":""Point"",""coordinates"":[122.16471179925442,30.3265112512244]}"
0000000000000000017e,0,0,0,0,1,1,53.9342371,140.4589052,,0.676441292,1_1_714,0,"{""type"":""Point"",""coordinates"":[140.45890516358887,53.934236317360785]}"
0000000000000000017f,0,0,0,0,1,1,53.18414384,1.130204695,,0.676562327,1_1_591,0,"{""type"":""Point"",""coordinates"":[1.1302037530063922,53.18414417455433]}"
00000000000000000180,0,0,0,0,1,1,13.38428544,-15.8973614,,0.677093881,1_1_63,0,"{""type"":""Point"",""coordinates"":[-15.897359661591521,13.384286112587333]}"
00000000000000000181,0,0,0,0,1,1,59.9843914,18.19819588,,0.678695011,1_1_553,0,"{""type"":""Point"",""coordinates"":[18.198197836855897,59.98438921768669]}"
00000000000000000182,0,0,0,0,1,1,28.04928236,34.59694038,,0.678826307,1_1_138,0,"{""type"":""Point"",""coordinates"":[34.59693882089687,28.049284016038012]}"
00000000000000000183,0,0,0,0,1,1,5.245549923,-57.34562744,,0.679405957,1_1_926,0,"{""type"":""Point"",""coordinates"":[-57.34562698728902,5.245548247141073]}"
00000000000000000184,0,0,0,0,1,1,56.19350003,14.08840258,,0.68,1_2_109,0,"{""type"":""Point"",""coordinates"":[14.0884004644317,56.19349783440283]}"
00000000000000000189,0,0,0,0,1,1,45.01845797,13.04635776,,0.69,1_2_129,0,"{""type"":""Point"",""coordinates"":[13.046357598352987,45.018459961442105]}"
0000000000000000018b,0,0,0,0,1,1,3.71841395,-77.37805904,,0.694044298,1_1_956,0,"{""type"":""Point"",""coordinates"":[-77.37805820607566,3.7184131547611434]}"
0000000000000000018e,0,0,0,0,1,1,-18.26336091,44.0292517,,0.696475595,1_1_227,0,"{""type"":""Point"",""coordinates"":[44.02925298374568,-18.263358680549903]}"
00000000000000000190,0,0,0,0,1,1,49.37528706,-126.4709881,,0.699007904,1_1_669,0,"{""type"":""Point"",""coordinates"":[-126.47098608229551,49.375287073126145]}"
00000000000000000191,0,0,0,0,1,1,-38.57427024,145.4939615,,0.700074824,1_1_791,0,"{""type"":""Point"",""coordinates"":[145.49396154550203,-38.57426967832635]}"
00000000000000000192,0,0,0,0,1,1,-26.55032025,113.9586036,,0.700650769,1_1_277,0,"{""type"":""Point"",""coordinates"":[113.95860137599162,-26.550321524113752]}"
00000000000000000195,0,0,0,0,1,1,47.64603015,-3.428745342,,0.705266956,1_1_603,0,"{""type"":""Point"",""coordinates"":[-3.4287454912282467,47.64602984819562]}"
00000000000000000198,0,0,0,0,1,1,-5.673472283,132.8007666,,0.71,1_2_138,0,"{""type"":""Point"",""coordinates"":[132.80076475058195,-5.673470338836062]}"
00000000000000000199,0,0,0,0,1,1,8.259397681,-78.91417727,,0.711305309,1_1_961,0,"{""type"":""Point"",""coordinates"":[-78.9141783870783,8.259396680851449]}"
0000000000000000019a,0,0,0,0,1,1,-17.41894544,139.7312699,,0.713019494,1_1_757,0,"{""type"":""Point"",""coordinates"":[139.73126905368758,-17.418947632260966]}"
0000000000000000019c,0,0,0,0,1,1,18.41035943,-16.40940111,,0.71325631,1_1_41,0,"{""type"":""Point"",""coordinates"":[-16.409402694659764,18.410357405877797]}"
0000000000000000019f,0,0,0,0,1,1,8.515417536,-59.71717977,,0.716333581,1_1_941,0,"{""type"":""Point"",""coordinates"":[-59.71717758705894,8.515415967835045]}"
000000000000000001a1,0,0,0,0,1,1,4.302318881,-51.38530557,,0.718284937,1_1_907,0,"{""type"":""Point"",""coordinates"":[-51.38530713678584,4.302319060406722]}"
000000000000000001a2,0,0,0,0,1,1,34.93936144,125.8522979,,0.718305084,1_1_425,0,"{""type"":""Point"",""coordinates"":[125.85229918843307,34.939362108993095]}"
000000000000000001a4,0,0,0,0,1,1,9.683226499,-79.37680964,,0.723837166,1_1_970,0,"{""type"":""Point"",""coordinates"":[-79.3768101213733,9.683227779126199]}"
